Month Ending,ME Date,Year,County,State,Vehicle Primary Use,Battery Electric Vehicles (BEVs),Plug-In Hybrid Electric Vehicles (PHEVs),Electric Vehicle (EV) Total,Non-Electric Vehicle Total,Total Vehicles,Percent Electric Vehicles
March,31,2022,Rock Island,IL,Passenger,0,1,1,15,16,6.25
March,31,2022,Suffolk,VA,Passenger,1,0,1,119,120,0.83
March,31,2022,Owyhee,ID,Passenger,1,0,1,2,3,33.33
March,31,2022,Kittitas,WA,Truck,0,0,0,14720,14720,0
March,31,2022,Cumberland,NC,Passenger,1,2,3,372,375,0.8
March,31,2022,Camden,NJ,Passenger,0,1,1,13,14,7.14
March,31,2022,Pima,AZ,Passenger,1,1,2,235,237,0.84
March,31,2022,Lewis,WA,Passenger,226,164,390,59495,59885,0.65
March,31,2022,Howard,MD,Passenger,0,1,1,57,58,1.72
March,31,2022,Mason,WA,Truck,0,0,0,21168,21168,0
March,31,2022,Montgomery,AL,Passenger,0,1,1,34,35,2.86
March,31,2022,Sonoma,CA,Passenger,0,1,1,74,75,1.33
March,31,2022,Miami-Dade,FL,Passenger,1,0,1,84,85,1.18
March,31,2022,Kings,CA,Passenger,2,1,3,305,308,0.97
March,31,2022,Shelby,OH,Passenger,0,1,1,2,3,33.33
March,31,2022,Columbia,WA,Truck,0,0,0,1589,1589,0
March,31,2022,Placer,CA,Passenger,2,0,2,69,71,2.82
March,31,2022,Contra Costa,CA,Passenger,0,3,3,252,255,1.18
March,31,2022,St. Tammany,LA,Passenger,1,0,1,35,36,2.78
March,31,2022,New London,CT,Passenger,1,5,6,202,208,2.88
March,31,2022,New York,NY,Passenger,1,0,1,35,36,2.78
March,31,2022,Harrison,MS,Passenger,2,0,2,44,46,4.35
March,31,2022,Stevens,WA,Truck,0,0,0,19002,19002,0
March,31,2022,Broward,FL,Passenger,2,0,2,83,85,2.35
March,31,2022,Washington,MD,Passenger,2,0,2,14,16,12.5
March,31,2022,Richland,SC,Passenger,0,1,1,128,129,0.78
March,31,2022,Allen,IN,Passenger,1,0,1,14,15,6.67
March,31,2022,Alameda,CA,Passenger,4,0,4,196,200,2
March,31,2022,Plaquemines,LA,Passenger,0,1,1,17,18,5.56
March,31,2022,King,WA,Passenger,37937,10707,48644,1352308,1400952,3.47
March,31,2022,Geary,KS,Passenger,1,0,1,88,89,1.12
March,31,2022,Snohomish,WA,Passenger,7665,2362,10027,534917,544944,1.84
March,31,2022,Lincoln,WA,Passenger,7,18,25,7668,7693,0.32
March,31,2022,St. Louis,MO,Passenger,1,0,1,68,69,1.45
March,31,2022,Island,WA,Passenger,758,360,1118,62387,63505,1.76
March,31,2022,Ferry,WA,Passenger,17,3,20,4431,4451,0.45
March,31,2022,Hawaii,HI,Passenger,1,0,1,37,38,2.63
March,31,2022,Clallam,WA,Passenger,402,240,642,49973,50615,1.27
March,31,2022,District of Columbia,DC,Passenger,4,0,4,184,188,2.13
March,31,2022,Penobscot,ME,Passenger,0,1,1,6,7,14.29
March,31,2022,Escambia,FL,Passenger,0,1,1,134,135,0.74
March,31,2022,Prince George's,MD,Passenger,2,1,3,130,133,2.26
March,31,2022,Rogers,OK,Passenger,1,0,1,2,3,33.33
March,31,2022,Lane,OR,Passenger,0,1,1,102,103,0.97
March,31,2022,Klickitat,WA,Truck,0,0,0,8311,8311,0
March,31,2022,Middlesex,MA,Passenger,1,1,2,80,82,2.44
March,31,2022,Carson City,NV,Passenger,1,0,1,7,8,12.5
March,31,2022,Santa Cruz,CA,Passenger,1,0,1,24,25,4
March,31,2022,Spartanburg,SC,Passenger,0,1,1,43,44,2.27
March,31,2022,Skagit,WA,Truck,1,0,1,32552,32553,0
March,31,2022,Montgomery,TX,Passenger,1,0,1,31,32,3.12
March,31,2022,San Juan,WA,Truck,1,0,1,5995,5996,0.02
March,31,2022,Lincoln,OR,Passenger,0,1,1,30,31,3.23
March,31,2022,Chelan,WA,Passenger,437,122,559,54596,55155,1.01
March,31,2022,Grays Harbor,WA,Passenger,205,157,362,49309,49671,0.73
March,31,2022,Klickitat,WA,Passenger,96,54,150,15336,15486,0.97
March,31,2022,Manassas,VA,Passenger,0,1,1,7,8,12.5
March,31,2022,Pend Oreille,WA,Passenger,16,10,26,9051,9077,0.29
March,31,2022,Louisa,VA,Passenger,0,1,1,1,2,50
March,31,2022,Marin,CA,Passenger,0,1,1,30,31,3.23
March,31,2022,Sumter,SC,Passenger,0,1,1,32,33,3.03
March,31,2022,Franklin,WA,Passenger,179,106,285,62085,62370,0.46
March,31,2022,Douglas,WA,Passenger,125,56,181,28528,28709,0.63
March,31,2022,Fort Bend,TX,Passenger,1,0,1,32,33,3.03
March,31,2022,Kauai,HI,Passenger,1,0,1,18,19,5.26
March,31,2022,Clark,WA,Truck,2,0,2,83493,83495,0
March,31,2022,Rockdale,GA,Passenger,1,0,1,7,8,12.5
March,31,2022,Clackamas,OR,Passenger,2,0,2,149,151,1.32
March,31,2022,Island,WA,Truck,1,0,1,21479,21480,0
March,31,2022,Salt Lake,UT,Passenger,1,1,2,141,143,1.4
March,31,2022,Adams,WA,Passenger,16,11,27,12982,13009,0.21
March,31,2022,Pacific,WA,Truck,0,0,0,8008,8008,0
March,31,2022,Santa Clara,CA,Passenger,9,1,10,225,235,4.26
March,31,2022,Bexar,TX,Passenger,4,4,8,461,469,1.71
March,31,2022,Hidalgo,TX,Passenger,0,1,1,50,51,1.96
March,31,2022,Snohomish,WA,Truck,4,0,4,124827,124831,0
March,31,2022,Douglas,NE,Passenger,1,2,3,46,49,6.12
March,31,2022,Sacramento,CA,Passenger,2,0,2,202,204,0.98
March,31,2022,Okaloosa,FL,Passenger,0,1,1,102,103,0.97
March,31,2022,Lee,FL,Passenger,1,0,1,28,29,3.45
March,31,2022,Wahkiakum,WA,Passenger,18,11,29,3077,3106,0.93
March,31,2022,Hamilton,IN,Passenger,1,0,1,21,22,4.55
March,31,2022,Whatcom,WA,Passenger,1735,695,2430,149237,151667,1.6
March,31,2022,New Haven,CT,Passenger,0,2,2,28,30,6.67
March,31,2022,Virginia Beach,VA,Passenger,2,0,2,540,542,0.37
March,31,2022,Garfield,WA,Truck,0,0,0,999,999,0
March,31,2022,Sevier,AR,Passenger,0,1,1,0,1,100
March,31,2022,Grant,WA,Truck,0,0,0,28046,28046,0
March,31,2022,Pinellas,FL,Passenger,0,1,1,80,81,1.23
March,31,2022,Nueces,TX,Passenger,1,1,2,58,60,3.33
March,31,2022,Douglas,CO,Passenger,0,1,1,74,75,1.33
March,31,2022,Dorchester,SC,Passenger,1,0,1,58,59,1.69
March,31,2022,Franklin,WA,Truck,0,0,0,20940,20940,0
March,31,2022,Suffolk,MA,Passenger,0,1,1,23,24,4.17
March,31,2022,Philadelphia,PA,Passenger,1,0,1,35,36,2.78
March,31,2022,Galveston,TX,Passenger,0,1,1,19,20,5
March,31,2022,Yakima,WA,Passenger,312,181,493,167703,168196,0.29
March,31,2022,Portsmouth,VA,Passenger,0,1,1,75,76,1.32
March,31,2022,Spokane,WA,Truck,0,0,0,102463,102463,0
March,31,2022,Moore,NC,Passenger,0,1,1,121,122,0.82
March,31,2022,St. Clair,IL,Passenger,2,0,2,122,124,1.61
March,31,2022,Adams,CO,Passenger,1,0,1,39,40,2.5
March,31,2022,Ulster,NY,Passenger,1,0,1,9,10,10
March,31,2022,DuPage,IL,Passenger,1,0,1,47,48,2.08
March,31,2022,Pacific,WA,Passenger,61,68,129,15997,16126,0.8
March,31,2022,Cook,IL,Passenger,3,0,3,190,193,1.55
March,31,2022,San Luis Obispo,CA,Passenger,1,0,1,55,56,1.79
March,31,2022,Yakima,WA,Truck,0,0,0,61589,61589,0
March,31,2022,Asotin,WA,Passenger,22,18,40,12658,12698,0.32
March,31,2022,Hudson,NJ,Passenger,2,0,2,34,36,5.56
March,31,2022,Wichita,TX,Passenger,1,0,1,39,40,2.5
March,31,2022,Kitsap,WA,Passenger,2274,1006,3280,179292,182572,1.8
March,31,2022,Sarasota,FL,Passenger,2,0,2,25,27,7.41
March,31,2022,Lewis,WA,Truck,0,0,0,26519,26519,0
March,31,2022,Wahkiakum,WA,Truck,0,0,0,1814,1814,0
March,31,2022,Skamania,WA,Passenger,65,45,110,8278,8388,1.31
March,31,2022,Stevens,WA,Passenger,60,50,110,30089,30199,0.36
March,31,2022,Thurston,WA,Passenger,2028,1000,3028,195451,198479,1.53
March,31,2022,Saratoga,NY,Passenger,1,0,1,40,41,2.44
March,31,2022,Whitman,WA,Truck,0,0,0,8588,8588,0
March,31,2022,Coryell,TX,Passenger,1,0,1,101,102,0.98
March,31,2022,Chelan,WA,Truck,0,0,0,23048,23048,0
March,31,2022,Calvert,MD,Passenger,0,2,2,76,78,2.56
March,31,2022,Anchorage,AK,Passenger,1,0,1,120,121,0.83
March,31,2022,King,WA,Truck,25,1,26,182051,182077,0.01
March,31,2022,Clark,NV,Passenger,4,2,6,532,538,1.12
March,31,2022,Monterey,CA,Passenger,1,1,2,129,131,1.53
March,31,2022,,,Passenger,15,7,22,1119,1141,1.93
March,31,2022,Flathead,MT,Passenger,1,0,1,31,32,3.12
March,31,2022,Charles,MD,Passenger,0,1,1,59,60,1.67
March,31,2022,San Joaquin,CA,Passenger,1,1,2,88,90,2.22
March,31,2022,Honolulu,HI,Passenger,5,4,9,328,337,2.67
March,31,2022,Spokane,WA,Passenger,1443,799,2242,325888,328130,0.68
March,31,2022,Anne Arundel,MD,Passenger,4,3,7,353,360,1.94
March,31,2022,Grant,WA,Passenger,151,100,251,66866,67117,0.37
March,31,2022,Lincoln,WA,Truck,0,0,0,4834,4834,0
March,31,2022,Ray,MO,Passenger,0,1,1,1,2,50
March,31,2022,Okanogan,WA,Truck,0,0,0,16693,16693,0
March,31,2022,Las Animas,CO,Passenger,1,0,1,1,2,50
March,31,2022,Pierce,WA,Truck,2,0,2,143506,143508,0
March,31,2022,Kitsap,WA,Truck,1,0,1,53996,53997,0
May,31,2022,Danville,VA,Passenger,1,0,1,0,1,100
May,31,2022,Kittitas,WA,Passenger,248,79,327,29757,30084,1.09
May,31,2022,Baltimore,MD,Passenger,1,0,1,69,70,1.43
May,31,2022,Camden,NJ,Passenger,0,1,1,13,14,7.14
May,31,2022,Tarrant,TX,Passenger,1,0,1,110,111,0.9
May,31,2022,Bartow,GA,Passenger,0,1,1,3,4,25
May,31,2022,Yellowstone,MT,Passenger,0,1,1,27,28,3.57
May,31,2022,New London,CT,Passenger,2,5,7,191,198,3.54
May,31,2022,Frederick,MD,Passenger,1,1,2,63,65,3.08
May,31,2022,Virginia Beach,VA,Passenger,2,0,2,511,513,0.39
May,31,2022,Duval,FL,Passenger,0,2,2,276,278,0.72
May,31,2022,Pima,AZ,Passenger,1,0,1,221,222,0.45
May,31,2022,Burlington,NJ,Passenger,0,2,2,109,111,1.8
May,31,2022,Skagit,WA,Passenger,759,332,1091,90123,91214,1.2
May,31,2022,Spokane,WA,Truck,1,0,1,102240,102241,0
May,31,2022,Maricopa,AZ,Passenger,7,2,9,913,922,0.98
May,31,2022,Lake,FL,Passenger,1,0,1,19,20,5
May,31,2022,Powhatan,VA,Passenger,1,0,1,1,2,50
May,31,2022,Wahkiakum,WA,Truck,0,0,0,1805,1805,0
May,31,2022,Lee,FL,Passenger,1,0,1,29,30,3.33
May,31,2022,Boone,MO,Passenger,0,1,1,9,10,10
May,31,2022,Placer,CA,Passenger,2,0,2,64,66,3.03
May,31,2022,Asotin,WA,Passenger,23,19,42,12730,12772,0.33
May,31,2022,Montgomery,MD,Passenger,4,2,6,197,203,2.96
May,31,2022,San Luis Obispo,CA,Passenger,1,0,1,54,55,1.82
May,31,2022,Kings,NY,Passenger,1,0,1,58,59,1.69
May,31,2022,Grays Harbor,WA,Passenger,205,158,363,49085,49448,0.73
May,31,2022,Prince George's,MD,Passenger,2,1,3,119,122,2.46
May,31,2022,Hidalgo,TX,Passenger,0,1,1,52,53,1.89
May,31,2022,Fresno,CA,Passenger,1,0,1,137,138,0.72
May,31,2022,Clark,NV,Passenger,4,2,6,511,517,1.16
May,31,2022,St. Mary's,MD,Passenger,1,0,1,190,191,0.52
May,31,2022,Spartanburg,SC,Passenger,0,1,1,40,41,2.44
May,31,2022,Chesapeake,VA,Passenger,2,3,5,335,340,1.47
May,31,2022,Multnomah,OR,Passenger,0,4,4,533,537,0.74
May,31,2022,Oldham,KY,Passenger,0,1,1,4,5,20
May,31,2022,Adams,WA,Passenger,16,10,26,12957,12983,0.2
May,31,2022,Harnett,NC,Passenger,2,0,2,140,142,1.41
May,31,2022,Kitsap,WA,Passenger,2354,1031,3385,178653,182038,1.86
May,31,2022,Wichita,TX,Passenger,1,0,1,38,39,2.56
May,31,2022,Suffolk,VA,Passenger,1,0,1,119,120,0.83
May,31,2022,Collin,TX,Passenger,2,0,2,84,86,2.33
May,31,2022,New Haven,CT,Passenger,0,2,2,27,29,6.9
May,31,2022,Geary,KS,Passenger,1,0,1,82,83,1.2
May,31,2022,Owyhee,ID,Passenger,1,0,1,2,3,33.33
May,31,2022,Pacific,WA,Passenger,60,68,128,15915,16043,0.8
May,31,2022,El Paso,CO,Passenger,3,1,4,590,594,0.67
May,31,2022,El Paso,TX,Passenger,2,0,2,330,332,0.6
May,31,2022,New York,NY,Passenger,1,0,1,33,34,2.94
May,31,2022,DeKalb,GA,Passenger,1,0,1,46,47,2.13
May,31,2022,Hudson,NJ,Passenger,2,0,2,34,36,5.56
May,31,2022,Elmore,ID,Passenger,1,0,1,12,13,7.69
May,31,2022,Sonoma,CA,Passenger,0,1,1,74,75,1.33
May,31,2022,Richmond,GA,Passenger,0,1,1,64,65,1.54
May,31,2022,Middlesex,MA,Passenger,1,1,2,74,76,2.63
May,31,2022,King,WA,Truck,43,1,44,181226,181270,0.02
May,31,2022,Spokane,WA,Passenger,1543,832,2375,325374,327749,0.72
May,31,2022,Rogers,OK,Passenger,1,0,1,1,2,50
May,31,2022,Travis,TX,Passenger,1,0,1,106,107,0.93
May,31,2022,Louisa,VA,Passenger,0,1,1,1,2,50
May,31,2022,Manassas,VA,Passenger,0,1,1,7,8,12.5
May,31,2022,Cumberland,NC,Passenger,1,2,3,359,362,0.83
May,31,2022,Santa Clara,CA,Passenger,10,1,11,216,227,4.85
May,31,2022,Washington,MD,Passenger,2,0,2,14,16,12.5
May,31,2022,Pennington,SD,Passenger,2,0,2,27,29,6.9
May,31,2022,Kauai,HI,Passenger,1,0,1,16,17,5.88
May,31,2022,Miami-Dade,FL,Passenger,1,0,1,77,78,1.28
May,31,2022,San Juan,WA,Truck,1,0,1,5979,5980,0.02
May,31,2022,Douglas,NE,Passenger,1,2,3,42,45,6.67
May,31,2022,Plaquemines,LA,Passenger,1,1,2,16,18,11.11
May,31,2022,Kitsap,WA,Truck,3,0,3,53699,53702,0.01
May,31,2022,District of Columbia,DC,Passenger,5,0,5,177,182,2.75
May,31,2022,Sarpy,NE,Passenger,1,0,1,51,52,1.92
May,31,2022,Houston,GA,Passenger,1,0,1,33,34,2.94
May,31,2022,Harris,TX,Passenger,2,0,2,140,142,1.41
May,31,2022,Franklin,WA,Truck,0,0,0,20926,20926,0
May,31,2022,Ray,MO,Passenger,0,1,1,1,2,50
May,31,2022,Howard,MD,Passenger,0,1,1,54,55,1.82
May,31,2022,Columbia,WA,Passenger,7,0,7,2441,2448,0.29
May,31,2022,Pierce,WA,Truck,5,0,5,142329,142334,0
May,31,2022,Adams,WA,Truck,0,0,0,5475,5475,0
May,31,2022,Walla Walla,WA,Truck,0,0,0,13969,13969,0
May,31,2022,Lincoln,WA,Truck,0,0,0,4839,4839,0
May,31,2022,Clallam,WA,Passenger,410,244,654,49775,50429,1.3
May,31,2022,Rockdale,GA,Passenger,1,0,1,8,9,11.11
May,31,2022,Douglas,WA,Truck,0,0,0,12770,12770,0
May,31,2022,Clark,WA,Truck,5,0,5,82915,82920,0.01
May,31,2022,Howard,IN,Passenger,0,1,1,4,5,20
May,31,2022,,,Passenger,15,7,22,1129,1151,1.91
May,31,2022,Anne Arundel,MD,Passenger,4,4,8,343,351,2.28
May,31,2022,Stevens,WA,Passenger,64,54,118,30097,30215,0.39
May,31,2022,Philadelphia,PA,Passenger,1,0,1,34,35,2.86
May,31,2022,Bell,TX,Passenger,1,0,1,318,319,0.31
May,31,2022,San Bernardino,CA,Passenger,1,1,2,323,325,0.62
May,31,2022,Richmond,NY,Passenger,1,0,1,6,7,14.29
May,31,2022,Jefferson,NY,Passenger,0,1,1,203,204,0.49
May,31,2022,Douglas,CO,Passenger,0,1,1,71,72,1.39
May,31,2022,Richland,SC,Passenger,0,1,1,124,125,0.8
May,31,2022,Jefferson,WA,Truck,0,0,0,9493,9493,0
May,31,2022,Sevier,AR,Passenger,0,1,1,0,1,100
May,31,2022,Kittitas,WA,Truck,1,0,1,14675,14676,0.01
May,31,2022,Harrison,MS,Passenger,2,0,2,44,46,4.35
May,31,2022,Honolulu,HI,Passenger,5,4,9,319,328,2.74
May,31,2022,Contra Costa,CA,Passenger,0,4,4,251,255,1.57
May,31,2022,Fairbanks North Star,AK,Passenger,0,1,1,75,76,1.32
May,31,2022,Hawaii,HI,Passenger,1,0,1,35,36,2.78
May,31,2022,Okanogan,WA,Passenger,82,51,133,26409,26542,0.5
May,31,2022,Pinellas,FL,Passenger,0,1,1,74,75,1.33
May,31,2022,Grant,WA,Passenger,166,97,263,66720,66983,0.39
May,31,2022,Ulster,NY,Passenger,1,0,1,9,10,10
May,31,2022,Cowlitz,WA,Truck,1,1,2,28601,28603,0.01
May,31,2022,Pend Oreille,WA,Truck,0,0,0,5629,5629,0
May,31,2022,Lane,OR,Passenger,0,1,1,91,92,1.09
May,31,2022,Lake,IL,Passenger,3,0,3,139,142,2.11
May,31,2022,Klickitat,WA,Passenger,99,54,153,15249,15402,0.99
May,31,2022,Lewis,WA,Passenger,231,173,404,59518,59922,0.67
May,31,2022,Ventura,CA,Passenger,1,1,2,229,231,0.87
May,31,2022,Moore,NC,Passenger,0,1,1,114,115,0.87
May,31,2022,Los Angeles,CA,Passenger,8,8,16,763,779,2.05
May,31,2022,Adams,CO,Passenger,1,0,1,38,39,2.56
May,31,2022,Okanogan,WA,Truck,0,0,0,16665,16665,0
May,31,2022,Broward,FL,Passenger,2,0,2,76,78,2.56
May,31,2022,Leavenworth,KS,Passenger,0,1,1,102,103,0.97
May,31,2022,Orange,FL,Passenger,1,0,1,91,92,1.09
May,31,2022,Asotin,WA,Truck,0,0,0,6709,6709,0
May,31,2022,Yakima,WA,Passenger,325,189,514,167089,167603,0.31
May,31,2022,San Diego,CA,Passenger,14,9,23,2265,2288,1.01
May,31,2022,Onslow,NC,Passenger,0,1,1,158,159,0.63
May,31,2022,Albemarle,VA,Passenger,1,0,1,16,17,5.88
May,31,2022,Garfield,WA,Truck,0,0,0,981,981,0
May,31,2022,Nassau,NY,Passenger,2,0,2,26,28,7.14
May,31,2022,Charleston,SC,Passenger,2,1,3,59,62,4.84
May,31,2022,Santa Cruz,CA,Passenger,1,0,1,23,24,4.17
May,31,2022,Bexar,TX,Passenger,4,3,7,434,441,1.59
May,31,2022,Alameda,CA,Passenger,4,0,4,185,189,2.12
May,31,2022,Las Animas,CO,Passenger,1,0,1,1,2,50
May,31,2022,St. Louis,MO,Passenger,1,0,1,64,65,1.54
May,31,2022,Clackamas,OR,Passenger,2,0,2,143,145,1.38
May,31,2022,Williams,ND,Passenger,0,1,1,6,7,14.29
May,31,2022,Escambia,FL,Passenger,0,1,1,130,131,0.76
May,31,2022,Skamania,WA,Truck,0,0,0,3971,3971,0
May,31,2022,Whitman,WA,Truck,0,0,0,8562,8562,0
May,31,2022,Sumter,SC,Passenger,0,1,1,32,33,3.03
May,31,2022,Wahkiakum,WA,Passenger,22,10,32,3085,3117,1.03
May,31,2022,Fairfax,VA,Passenger,6,3,9,607,616,1.46
May,31,2022,Arapahoe,CO,Passenger,0,1,1,77,78,1.28
May,31,2022,Galveston,TX,Passenger,0,1,1,17,18,5.56
May,31,2022,Portsmouth,VA,Passenger,0,1,1,74,75,1.33
May,31,2022,Orange,CA,Passenger,5,2,7,351,358,1.96
May,31,2022,Monterey,CA,Passenger,1,1,2,126,128,1.56
May,31,2022,Platte,MO,Passenger,1,0,1,21,22,4.55
May,31,2022,Nueces,TX,Passenger,1,1,2,54,56,3.57
May,31,2022,Hillsborough,FL,Passenger,0,1,1,120,121,0.83
May,31,2022,Rockingham,NH,Passenger,1,0,1,15,16,6.25
May,31,2022,Kern,CA,Passenger,0,1,1,188,189,0.53
May,31,2022,San Mateo,CA,Passenger,2,0,2,79,81,2.47
May,31,2022,Rock Island,IL,Passenger,0,1,1,15,16,6.25
May,31,2022,Coryell,TX,Passenger,1,0,1,98,99,1.01
May,31,2022,Stafford,VA,Passenger,2,1,3,89,92,3.26
May,31,2022,Dorchester,SC,Passenger,1,0,1,55,56,1.79
May,31,2022,St. Tammany,LA,Passenger,1,0,1,34,35,2.86
May,31,2022,Whatcom,WA,Passenger,1799,729,2528,148935,151463,1.67
May,31,2022,Riverside,CA,Passenger,8,1,9,462,471,1.91
May,31,2022,Salt Lake,UT,Passenger,1,1,2,130,132,1.52
May,31,2022,Thurston,WA,Passenger,2127,1028,3155,194514,197669,1.6
May,31,2022,Lincoln,OR,Passenger,0,1,1,26,27,3.7
May,31,2022,Lewis,WA,Truck,0,0,0,26423,26423,0
May,31,2022,Queens,NY,Passenger,1,0,1,41,42,2.38
May,31,2022,Marin,CA,Passenger,0,1,1,29,30,3.33
May,31,2022,Snohomish,WA,Truck,6,0,6,124132,124138,0
May,31,2022,Larimer,CO,Passenger,1,0,1,46,47,2.13
May,31,2022,Pacific,WA,Truck,0,0,0,7950,7950,0
May,31,2022,Douglas,WA,Passenger,131,58,189,28516,28705,0.66
May,31,2022,Ferry,WA,Truck,0,0,0,3569,3569,0
May,31,2022,Wilson,TX,Passenger,0,1,1,2,3,33.33
May,31,2022,Randolph,NC,Passenger,1,0,1,5,6,16.67
May,31,2022,Gwinnett,GA,Passenger,1,0,1,49,50,2
May,31,2022,San Juan,WA,Passenger,499,152,651,14097,14748,4.41
May,31,2022,Fort Bend,TX,Passenger,1,0,1,26,27,3.7
May,31,2022,Lincoln,WA,Passenger,8,18,26,7692,7718,0.34
May,31,2022,Okaloosa,FL,Passenger,0,1,1,96,97,1.03
May,31,2022,Wood,OH,Passenger,0,1,1,4,5,20
May,31,2022,Loudoun,VA,Passenger,2,1,3,63,66,4.55
May,31,2022,Pend Oreille,WA,Passenger,16,11,27,9013,9040,0.3
May,31,2022,Benton,WA,Truck,2,0,2,43549,43551,0
May,31,2022,San Joaquin,CA,Passenger,1,1,2,89,91,2.2
May,31,2022,Chelan,WA,Truck,2,0,2,23067,23069,0.01
May,31,2022,Hamilton,IN,Passenger,1,0,1,20,21,4.76
May,31,2022,Jefferson,WA,Passenger,425,215,640,24617,25257,2.53
May,31,2022,Denton,TX,Passenger,1,0,1,62,63,1.59
May,31,2022,Sacramento,CA,Passenger,2,0,2,190,192,1.04
May,31,2022,DuPage,IL,Passenger,1,0,1,46,47,2.13
May,31,2022,Chelan,WA,Passenger,450,126,576,54379,54955,1.05
May,31,2022,Columbia,WA,Truck,0,0,0,1581,1581,0
May,31,2022,Anchorage,AK,Passenger,1,0,1,119,120,0.83
May,31,2022,Essex,NJ,Passenger,2,0,2,9,11,18.18
May,31,2022,Thurston,WA,Truck,4,0,4,55452,55456,0.01
May,31,2022,Pierce,WA,Passenger,4952,2291,7243,546758,554001,1.31
May,31,2022,Solano,CA,Passenger,1,0,1,162,163,0.61
