,Month_ending,Year,County,State,Primary_use,Battery_BEVs,Hybrid_(PHEVs),EV_Total,Non-Electric_Total,Total_Veh,%_Electric,Proximity,State_Names
13813,May,2023,Yakima,WA,Passenger,484,249,733,164633,165366,0.44,Washington,Washington
13820,May,2023,Grant,WA,Truck,10,0,10,27771,27781,0.04,Washington,Washington
13823,May,2023,Lincoln,WA,Truck,0,0,0,4844,4844,0.0,Washington,Washington
13824,May,2023,Klickitat,WA,Passenger,145,63,208,15072,15280,1.36,Washington,Washington
13829,May,2023,Benton,WA,Truck,22,0,22,42823,42845,0.05,Washington,Washington
13830,May,2023,Island,WA,Passenger,1044,430,1474,60998,62472,2.36,Washington,Washington
13836,November,2017,Ferry,WA,Passenger,1,3,4,4408,4412,0.09,Washington,Washington
13837,November,2017,Okanogan,WA,Passenger,5,17,22,25731,25753,0.09,Washington,Washington
13839,November,2017,Pacific,WA,Truck,0,0,0,7535,7535,0.0,Washington,Washington
13840,November,2017,Clallam,WA,Truck,0,0,0,21181,21181,0.0,Washington,Washington
13841,November,2017,Skagit,WA,Truck,1,0,1,31687,31688,0.0,Washington,Washington
13845,November,2017,Klickitat,WA,Truck,0,0,0,8002,8002,0.0,Washington,Washington
13846,November,2017,Jefferson,WA,Truck,0,0,0,9461,9461,0.0,Washington,Washington
13847,November,2017,Franklin,WA,Passenger,31,48,79,56681,56760,0.14,Washington,Washington
13851,November,2017,San Juan,WA,Passenger,126,41,167,13785,13952,1.2,Washington,Washington
13852,November,2017,Spokane,WA,Truck,1,0,1,91421,91422,0.0,Washington,Washington
13853,November,2017,Clark,WA,Passenger,840,558,1398,303188,304586,0.46,Washington,Washington
13854,November,2017,Pacific,WA,Passenger,15,11,26,15334,15360,0.17,Washington,Washington
13859,November,2017,Adams,WA,Passenger,3,5,8,12358,12366,0.06,Washington,Washington
13860,November,2017,Skamania,WA,Passenger,10,7,17,8576,8593,0.2,Washington,Washington
13861,November,2017,Whitman,WA,Truck,0,0,0,8437,8437,0.0,Washington,Washington
13863,November,2017,Pend Oreille,WA,Passenger,3,4,7,9428,9435,0.07,Washington,Washington
13866,November,2017,Columbia,WA,Truck,0,0,0,1537,1537,0.0,Washington,Washington
13868,November,2017,Thurston,WA,Passenger,457,380,837,189509,190346,0.44,Washington,Washington
13870,November,2017,King,WA,Passenger,11131,4614,15745,1371535,1387280,1.13,Washington,Washington
13872,November,2017,Douglas,WA,Passenger,37,33,70,27072,27142,0.26,Washington,Washington
13873,November,2017,Island,WA,Truck,0,0,0,20694,20694,0.0,Washington,Washington
13874,November,2017,Wahkiakum,WA,Truck,0,0,0,1661,1661,0.0,Washington,Washington
13879,November,2017,Benton,WA,Truck,0,0,0,40497,40497,0.0,Washington,Washington
13880,November,2017,Lewis,WA,Truck,0,0,0,25234,25234,0.0,Washington,Washington
13882,November,2017,Thurston,WA,Truck,0,0,0,53689,53689,0.0,Washington,Washington
13884,November,2017,Klickitat,WA,Passenger,23,26,49,14871,14920,0.33,Washington,Washington
13886,November,2017,Whatcom,WA,Truck,1,0,1,41929,41930,0.0,Washington,Washington
13888,November,2017,Yakima,WA,Truck,0,0,0,57917,57917,0.0,Washington,Washington
13889,November,2017,Kitsap,WA,Passenger,676,367,1043,175388,176431,0.59,Washington,Washington
13892,November,2017,Clallam,WA,Passenger,98,86,184,48866,49050,0.38,Washington,Washington
13894,November,2017,Mason,WA,Passenger,63,72,135,44603,44738,0.3,Washington,Washington
13895,November,2017,Walla Walla,WA,Passenger,29,31,60,35239,35299,0.17,Washington,Washington
13897,November,2017,Wahkiakum,WA,Passenger,0,2,2,2868,2870,0.07,Washington,Washington
13898,November,2017,Columbia,WA,Passenger,2,1,3,2391,2394,0.13,Washington,Washington
13899,November,2017,Ferry,WA,Truck,0,0,0,3544,3544,0.0,Washington,Washington
13905,November,2017,Cowlitz,WA,Truck,0,0,0,28144,28144,0.0,Washington,Washington
13907,November,2017,Cowlitz,WA,Passenger,54,65,119,70592,70711,0.17,Washington,Washington
13908,November,2017,Skagit,WA,Passenger,159,131,290,89317,89607,0.32,Washington,Washington
13912,November,2017,Snohomish,WA,Passenger,1987,1019,3006,516018,519024,0.58,Washington,Washington
13913,November,2017,Pierce,WA,Passenger,1050,942,1992,526013,528005,0.38,Washington,Washington
13918,November,2017,Chelan,WA,Truck,0,0,0,21519,21519,0.0,Washington,Washington
13920,November,2017,Stevens,WA,Passenger,10,21,31,31554,31585,0.1,Washington,Washington
13921,November,2017,King,WA,Truck,7,1,8,185511,185519,0.0,Washington,Washington
13923,November,2017,Grays Harbor,WA,Passenger,42,41,83,45582,45665,0.18,Washington,Washington
13924,November,2017,San Juan,WA,Truck,0,0,0,5574,5574,0.0,Washington,Washington
13927,November,2017,Island,WA,Passenger,147,156,303,61346,61649,0.49,Washington,Washington
13933,November,2017,Garfield,WA,Passenger,1,0,1,1313,1314,0.08,Washington,Washington
13936,November,2017,Benton,WA,Passenger,165,160,325,129883,130208,0.25,Washington,Washington
13937,November,2017,Lincoln,WA,Passenger,2,5,7,7552,7559,0.09,Washington,Washington
13941,November,2017,Whitman,WA,Passenger,16,19,35,22387,22422,0.16,Washington,Washington
13943,November,2017,Lewis,WA,Passenger,53,39,92,56418,56510,0.16,Washington,Washington
13948,November,2017,Lincoln,WA,Truck,0,0,0,4484,4484,0.0,Washington,Washington
13950,November,2017,Okanogan,WA,Truck,0,0,0,16273,16273,0.0,Washington,Washington
13956,November,2017,Kittitas,WA,Passenger,34,24,58,28271,28329,0.2,Washington,Washington
13958,November,2017,Pierce,WA,Truck,0,0,0,137030,137030,0.0,Washington,Washington
13962,November,2017,Grays Harbor,WA,Truck,0,0,0,20019,20019,0.0,Washington,Washington
13964,November,2017,Asotin,WA,Passenger,7,5,12,12514,12526,0.1,Washington,Washington
13966,November,2017,Chelan,WA,Passenger,83,36,119,52832,52951,0.22,Washington,Washington
13971,November,2017,Adams,WA,Truck,0,0,0,5141,5141,0.0,Washington,Washington
13972,November,2017,Kittitas,WA,Truck,0,0,0,13759,13759,0.0,Washington,Washington
13973,November,2017,Jefferson,WA,Passenger,116,71,187,24182,24369,0.77,Washington,Washington
13974,November,2017,Snohomish,WA,Truck,1,0,1,121380,121381,0.0,Washington,Washington
13975,November,2017,Whatcom,WA,Passenger,524,214,738,144659,145397,0.51,Washington,Washington
13976,November,2017,Yakima,WA,Passenger,57,73,130,161627,161757,0.08,Washington,Washington
13980,November,2017,Pend Oreille,WA,Truck,0,0,0,5595,5595,0.0,Washington,Washington
13982,November,2017,Spokane,WA,Passenger,291,239,530,299642,300172,0.18,Washington,Washington
13983,November,2017,Grant,WA,Passenger,24,33,57,61891,61948,0.09,Washington,Washington
13990,November,2017,Asotin,WA,Truck,0,0,0,6552,6552,0.0,Washington,Washington
13993,November,2017,Walla Walla,WA,Truck,0,0,0,13312,13312,0.0,Washington,Washington
13995,November,2017,Garfield,WA,Truck,0,0,0,937,937,0.0,Washington,Washington
13999,November,2017,Mason,WA,Truck,0,0,0,19540,19540,0.0,Washington,Washington
14000,November,2017,Douglas,WA,Truck,0,0,0,11702,11702,0.0,Washington,Washington
14007,November,2017,Clark,WA,Truck,0,0,0,78247,78247,0.0,Washington,Washington
14012,November,2017,Stevens,WA,Truck,0,0,0,18334,18334,0.0,Washington,Washington
14013,November,2017,Kitsap,WA,Truck,1,0,1,52629,52630,0.0,Washington,Washington
14016,November,2017,Franklin,WA,Truck,0,0,0,18414,18414,0.0,Washington,Washington
14017,November,2017,Skamania,WA,Truck,0,0,0,3893,3893,0.0,Washington,Washington
14018,November,2017,Grant,WA,Truck,0,0,0,25520,25520,0.0,Washington,Washington
14022,November,2018,Kittitas,WA,Passenger,61,34,95,29286,29381,0.32,Washington,Washington
14028,November,2018,Whatcom,WA,Passenger,730,355,1085,149134,150219,0.72,Washington,Washington
14032,November,2018,Adams,WA,Truck,0,0,0,5160,5160,0.0,Washington,Washington
14037,November,2018,Mason,WA,Truck,0,0,0,20190,20190,0.0,Washington,Washington
14038,November,2018,San Juan,WA,Truck,0,0,0,5805,5805,0.0,Washington,Washington
14040,November,2018,Asotin,WA,Truck,0,0,0,6620,6620,0.0,Washington,Washington
14041,November,2018,Whatcom,WA,Truck,2,0,2,42656,42658,0.0,Washington,Washington
14045,November,2018,Garfield,WA,Passenger,1,1,2,1331,1333,0.15,Washington,Washington
14048,November,2018,Pierce,WA,Truck,0,0,0,139061,139061,0.0,Washington,Washington
14049,November,2018,Pend Oreille,WA,Passenger,5,5,10,9557,9567,0.1,Washington,Washington
14052,November,2018,Wahkiakum,WA,Truck,0,0,0,1704,1704,0.0,Washington,Washington
14056,November,2018,Whitman,WA,Truck,0,0,0,8531,8531,0.0,Washington,Washington
14057,November,2018,Chelan,WA,Passenger,135,60,195,54064,54259,0.36,Washington,Washington
14058,November,2018,Spokane,WA,Passenger,408,358,766,306895,307661,0.25,Washington,Washington
14059,November,2018,Clallam,WA,Truck,0,0,0,21613,21613,0.0,Washington,Washington
14061,November,2018,Skamania,WA,Passenger,18,14,32,8731,8763,0.37,Washington,Washington
14062,November,2018,King,WA,Passenger,15784,6398,22182,1377200,1399382,1.59,Washington,Washington
14064,November,2018,Adams,WA,Passenger,5,5,10,12749,12759,0.08,Washington,Washington
14065,November,2018,Yakima,WA,Truck,0,0,0,58751,58751,0.0,Washington,Washington
14066,November,2018,Snohomish,WA,Passenger,2789,1415,4204,526785,530989,0.79,Washington,Washington
14071,November,2018,Clallam,WA,Passenger,147,121,268,50323,50591,0.53,Washington,Washington
14072,November,2018,Columbia,WA,Truck,0,0,0,1516,1516,0.0,Washington,Washington
14076,November,2018,Lewis,WA,Passenger,89,71,160,58211,58371,0.27,Washington,Washington
14079,November,2018,Kitsap,WA,Truck,1,0,1,53652,53653,0.0,Washington,Washington
14080,November,2018,Douglas,WA,Passenger,49,33,82,27967,28049,0.29,Washington,Washington
14081,November,2018,Spokane,WA,Truck,1,0,1,93666,93667,0.0,Washington,Washington
14082,November,2018,Franklin,WA,Truck,0,0,0,18987,18987,0.0,Washington,Washington
14086,November,2018,Lincoln,WA,Truck,0,0,0,4630,4630,0.0,Washington,Washington
14091,November,2018,Wahkiakum,WA,Passenger,1,1,2,2984,2986,0.07,Washington,Washington
14097,November,2018,Chelan,WA,Truck,0,0,0,22082,22082,0.0,Washington,Washington
14098,November,2018,Ferry,WA,Passenger,3,2,5,4383,4388,0.11,Washington,Washington
14100,November,2018,Okanogan,WA,Passenger,15,22,37,26132,26169,0.14,Washington,Washington
14102,November,2018,Grays Harbor,WA,Passenger,61,68,129,47373,47502,0.27,Washington,Washington
14103,November,2018,Island,WA,Truck,0,0,0,21178,21178,0.0,Washington,Washington
14104,November,2018,Benton,WA,Truck,0,0,0,41442,41442,0.0,Washington,Washington
14109,November,2018,Whitman,WA,Passenger,20,35,55,22795,22850,0.24,Washington,Washington
14110,November,2018,Lincoln,WA,Passenger,2,6,8,7771,7779,0.1,Washington,Washington
14112,November,2018,Skagit,WA,Passenger,249,184,433,91187,91620,0.47,Washington,Washington
14115,November,2018,Clark,WA,Truck,0,0,0,79742,79742,0.0,Washington,Washington
14116,November,2018,Thurston,WA,Truck,0,0,0,54923,54923,0.0,Washington,Washington
14120,November,2018,King,WA,Truck,6,1,7,182760,182767,0.0,Washington,Washington
14121,November,2018,Douglas,WA,Truck,0,0,0,12123,12123,0.0,Washington,Washington
14123,November,2018,Skamania,WA,Truck,0,0,0,4005,4005,0.0,Washington,Washington
14124,November,2018,Kitsap,WA,Passenger,916,522,1438,180341,181779,0.79,Washington,Washington
14143,November,2018,Stevens,WA,Truck,0,0,0,18731,18731,0.0,Washington,Washington
14145,November,2018,Pend Oreille,WA,Truck,0,0,0,5742,5742,0.0,Washington,Washington
14146,November,2018,Skagit,WA,Truck,1,0,1,32338,32339,0.0,Washington,Washington
14150,November,2018,Grays Harbor,WA,Truck,0,0,0,20338,20338,0.0,Washington,Washington
14157,November,2018,Yakima,WA,Passenger,78,98,176,164686,164862,0.11,Washington,Washington
14161,November,2018,Klickitat,WA,Truck,0,0,0,8183,8183,0.0,Washington,Washington
14167,November,2018,Columbia,WA,Passenger,2,2,4,2437,2441,0.16,Washington,Washington
14168,November,2018,Walla Walla,WA,Passenger,38,52,90,36092,36182,0.25,Washington,Washington
14169,November,2018,Stevens,WA,Passenger,16,27,43,31791,31834,0.14,Washington,Washington
14172,November,2018,Thurston,WA,Passenger,707,567,1274,195458,196732,0.65,Washington,Washington
14173,November,2018,San Juan,WA,Passenger,176,68,244,14214,14458,1.69,Washington,Washington
14179,November,2018,Island,WA,Passenger,266,224,490,63109,63599,0.77,Washington,Washington
14181,November,2018,Benton,WA,Passenger,210,224,434,132792,133226,0.33,Washington,Washington
14182,November,2018,Franklin,WA,Passenger,38,64,102,58943,59045,0.17,Washington,Washington
14183,November,2018,Walla Walla,WA,Truck,0,0,0,13518,13518,0.0,Washington,Washington
14184,November,2018,Pacific,WA,Passenger,20,23,43,15810,15853,0.27,Washington,Washington
14188,November,2018,Jefferson,WA,Passenger,169,104,273,24795,25068,1.09,Washington,Washington
14189,November,2018,Snohomish,WA,Truck,1,0,1,121952,121953,0.0,Washington,Washington
14191,November,2018,Garfield,WA,Truck,0,0,0,964,964,0.0,Washington,Washington
14192,November,2018,Okanogan,WA,Truck,0,0,0,16492,16492,0.0,Washington,Washington
14194,November,2018,Grant,WA,Passenger,32,52,84,64032,64116,0.13,Washington,Washington
14201,November,2018,Klickitat,WA,Passenger,23,32,55,15421,15476,0.36,Washington,Washington
14203,November,2018,Clark,WA,Passenger,1188,830,2018,310997,313015,0.64,Washington,Washington
14204,November,2018,Ferry,WA,Truck,0,0,0,3582,3582,0.0,Washington,Washington
14209,November,2018,Cowlitz,WA,Passenger,69,91,160,72372,72532,0.22,Washington,Washington
14213,November,2018,Kittitas,WA,Truck,0,0,0,14162,14162,0.0,Washington,Washington
14215,November,2018,Mason,WA,Passenger,103,110,213,46427,46640,0.46,Washington,Washington
14218,November,2018,Lewis,WA,Truck,0,0,0,25625,25625,0.0,Washington,Washington
14220,November,2018,Grant,WA,Truck,0,0,0,26159,26159,0.0,Washington,Washington
14222,November,2018,Cowlitz,WA,Truck,0,0,0,28723,28723,0.0,Washington,Washington
14229,November,2018,Jefferson,WA,Truck,0,0,0,9615,9615,0.0,Washington,Washington
14231,November,2018,Pacific,WA,Truck,0,0,0,7611,7611,0.0,Washington,Washington
14232,November,2018,Asotin,WA,Passenger,12,9,21,12726,12747,0.16,Washington,Washington
14234,November,2018,Pierce,WA,Passenger,1470,1339,2809,538424,541233,0.52,Washington,Washington
14243,November,2019,Asotin,WA,Passenger,13,8,21,12655,12676,0.17,Washington,Washington
14248,November,2019,Wahkiakum,WA,Passenger,4,3,7,3037,3044,0.23,Washington,Washington
14250,November,2019,Grant,WA,Truck,0,0,0,26953,26953,0.0,Washington,Washington
14252,November,2019,Skamania,WA,Truck,0,0,0,4096,4096,0.0,Washington,Washington
14258,November,2019,Jefferson,WA,Truck,0,0,0,9654,9654,0.0,Washington,Washington
14260,November,2019,Pacific,WA,Passenger,29,30,59,16115,16174,0.36,Washington,Washington
14261,November,2019,Whatcom,WA,Truck,2,0,2,43148,43150,0.0,Washington,Washington
14271,November,2019,Lincoln,WA,Truck,0,0,0,4695,4695,0.0,Washington,Washington
14272,November,2019,Clallam,WA,Passenger,195,153,348,50908,51256,0.68,Washington,Washington
14273,November,2019,Lewis,WA,Passenger,109,103,212,59509,59721,0.35,Washington,Washington
14277,November,2019,Walla Walla,WA,Truck,0,0,0,13674,13674,0.0,Washington,Washington
14278,November,2019,Wahkiakum,WA,Truck,0,0,0,1752,1752,0.0,Washington,Washington
14284,November,2019,Jefferson,WA,Passenger,212,132,344,25183,25527,1.35,Washington,Washington
14286,November,2019,Island,WA,Passenger,363,251,614,63666,64280,0.96,Washington,Washington
14294,November,2019,Ferry,WA,Passenger,5,2,7,4414,4421,0.16,Washington,Washington
14295,November,2019,San Juan,WA,Truck,0,0,0,5929,5929,0.0,Washington,Washington
14296,November,2019,Benton,WA,Truck,0,0,0,42413,42413,0.0,Washington,Washington
14297,November,2019,Asotin,WA,Truck,0,0,0,6694,6694,0.0,Washington,Washington
14303,November,2019,Okanogan,WA,Passenger,27,30,57,26234,26291,0.22,Washington,Washington
14304,November,2019,Kitsap,WA,Passenger,1190,649,1839,182242,184081,1.0,Washington,Washington
14305,November,2019,Franklin,WA,Passenger,53,75,128,60785,60913,0.21,Washington,Washington
14306,November,2019,Chelan,WA,Passenger,196,75,271,54642,54913,0.49,Washington,Washington
14308,November,2019,Skagit,WA,Passenger,347,210,557,92574,93131,0.6,Washington,Washington
14310,November,2019,Whitman,WA,Truck,0,0,0,8581,8581,0.0,Washington,Washington
14311,November,2019,Spokane,WA,Truck,1,0,1,96217,96218,0.0,Washington,Washington
14313,November,2019,Kitsap,WA,Truck,1,0,1,54405,54406,0.0,Washington,Washington
14314,November,2019,Pend Oreille,WA,Truck,0,0,0,5733,5733,0.0,Washington,Washington
14319,November,2019,Cowlitz,WA,Truck,0,0,0,29029,29029,0.0,Washington,Washington
14321,November,2019,King,WA,Truck,6,1,7,182343,182350,0.0,Washington,Washington
14326,November,2019,Douglas,WA,Passenger,65,38,103,28288,28391,0.36,Washington,Washington
14330,November,2019,Skamania,WA,Passenger,26,20,46,8789,8835,0.52,Washington,Washington
14331,November,2019,Stevens,WA,Truck,0,0,0,18795,18795,0.0,Washington,Washington
14333,November,2019,Stevens,WA,Passenger,31,30,61,31606,31667,0.19,Washington,Washington
14335,November,2019,Adams,WA,Passenger,6,7,13,12928,12941,0.1,Washington,Washington
14336,November,2019,Pierce,WA,Passenger,2083,1635,3718,547543,551261,0.67,Washington,Washington
14344,November,2019,Clark,WA,Truck,0,0,0,81279,81279,0.0,Washington,Washington
14345,November,2019,San Juan,WA,Passenger,243,78,321,14405,14726,2.18,Washington,Washington
14349,November,2019,Thurston,WA,Truck,0,0,0,55656,55656,0.0,Washington,Washington
14351,November,2019,Mason,WA,Passenger,140,130,270,47611,47881,0.56,Washington,Washington
14352,November,2019,Benton,WA,Passenger,310,308,618,135108,135726,0.46,Washington,Washington
14354,November,2019,Whatcom,WA,Passenger,964,470,1434,151593,153027,0.94,Washington,Washington
14356,November,2019,Grays Harbor,WA,Truck,0,0,0,20750,20750,0.0,Washington,Washington
14357,November,2019,Whitman,WA,Passenger,41,46,87,22704,22791,0.38,Washington,Washington
14363,November,2019,Grant,WA,Passenger,53,65,118,65498,65616,0.18,Washington,Washington
14369,November,2019,Garfield,WA,Passenger,0,1,1,1304,1305,0.08,Washington,Washington
14370,November,2019,Lewis,WA,Truck,0,0,0,26110,26110,0.0,Washington,Washington
14371,November,2019,Thurston,WA,Passenger,1035,700,1735,199127,200862,0.86,Washington,Washington
14372,November,2019,King,WA,Passenger,21598,7457,29055,1395552,1424607,2.04,Washington,Washington
14375,November,2019,Columbia,WA,Passenger,3,2,5,2443,2448,0.2,Washington,Washington
14380,November,2019,Garfield,WA,Truck,0,0,0,965,965,0.0,Washington,Washington
14384,November,2019,Clark,WA,Passenger,1806,1025,2831,317525,320356,0.88,Washington,Washington
14388,November,2019,Lincoln,WA,Passenger,1,11,12,7798,7810,0.15,Washington,Washington
14394,November,2019,Skagit,WA,Truck,1,0,1,32541,32542,0.0,Washington,Washington
14398,November,2019,Walla Walla,WA,Passenger,64,61,125,36282,36407,0.34,Washington,Washington
14400,November,2019,Island,WA,Truck,1,0,1,21317,21318,0.0,Washington,Washington
14402,November,2019,Kittitas,WA,Passenger,89,46,135,30012,30147,0.45,Washington,Washington
14404,November,2019,Snohomish,WA,Truck,0,0,0,123166,123166,0.0,Washington,Washington
14405,November,2019,Yakima,WA,Truck,0,0,0,59589,59589,0.0,Washington,Washington
14409,November,2019,Pacific,WA,Truck,0,0,0,7740,7740,0.0,Washington,Washington
14413,November,2019,Klickitat,WA,Passenger,45,38,83,15673,15756,0.53,Washington,Washington
14414,November,2019,Kittitas,WA,Truck,0,0,0,14619,14619,0.0,Washington,Washington
14418,November,2019,Pend Oreille,WA,Passenger,7,7,14,9516,9530,0.15,Washington,Washington
14424,November,2019,Cowlitz,WA,Passenger,114,106,220,73591,73811,0.3,Washington,Washington
14426,November,2019,Spokane,WA,Passenger,631,470,1101,314632,315733,0.35,Washington,Washington
14428,November,2019,Douglas,WA,Truck,0,0,0,12301,12301,0.0,Washington,Washington
14432,November,2019,Ferry,WA,Truck,0,0,0,3581,3581,0.0,Washington,Washington
14433,November,2019,Grays Harbor,WA,Passenger,99,99,198,48351,48549,0.41,Washington,Washington
14435,November,2019,Franklin,WA,Truck,0,0,0,19729,19729,0.0,Washington,Washington
14440,November,2019,Chelan,WA,Truck,0,0,0,22517,22517,0.0,Washington,Washington
14446,November,2019,Columbia,WA,Truck,0,0,0,1535,1535,0.0,Washington,Washington
14447,November,2019,Snohomish,WA,Passenger,3943,1706,5649,535420,541069,1.04,Washington,Washington
14449,November,2019,Okanogan,WA,Truck,0,0,0,16557,16557,0.0,Washington,Washington
14451,November,2019,Adams,WA,Truck,0,0,0,5184,5184,0.0,Washington,Washington
14454,November,2019,Clallam,WA,Truck,1,0,1,21847,21848,0.0,Washington,Washington
14455,November,2019,Pierce,WA,Truck,0,0,0,140707,140707,0.0,Washington,Washington
14465,November,2019,Yakima,WA,Passenger,117,116,233,166000,166233,0.14,Washington,Washington
14467,November,2019,Klickitat,WA,Truck,0,0,0,8306,8306,0.0,Washington,Washington
14470,November,2019,Mason,WA,Truck,0,0,0,20508,20508,0.0,Washington,Washington
14476,November,2020,Adams,WA,Passenger,10,6,16,12942,12958,0.12,Washington,Washington
14477,November,2020,Walla Walla,WA,Passenger,95,66,161,36066,36227,0.44,Washington,Washington
14480,November,2020,Pend Oreille,WA,Truck,0,0,0,5718,5718,0.0,Washington,Washington
14482,November,2020,Skamania,WA,Passenger,33,21,54,8305,8359,0.65,Washington,Washington
14483,November,2020,San Juan,WA,Truck,0,0,0,5866,5866,0.0,Washington,Washington
14485,November,2020,Clallam,WA,Passenger,262,176,438,49872,50310,0.87,Washington,Washington
14498,November,2020,Pierce,WA,Passenger,2759,1756,4515,554918,559433,0.81,Washington,Washington
14499,November,2020,Whitman,WA,Passenger,51,44,95,21963,22058,0.43,Washington,Washington
14500,November,2020,Lewis,WA,Truck,0,0,0,26547,26547,0.0,Washington,Washington
14503,November,2020,Cowlitz,WA,Truck,0,0,0,28871,28871,0.0,Washington,Washington
14504,November,2020,Yakima,WA,Passenger,166,122,288,167009,167297,0.17,Washington,Washington
14505,November,2020,Adams,WA,Truck,0,0,0,5325,5325,0.0,Washington,Washington
14506,November,2020,Mason,WA,Truck,0,0,0,20860,20860,0.0,Washington,Washington
14508,November,2020,Mason,WA,Passenger,169,135,304,47500,47804,0.64,Washington,Washington
14510,November,2020,Skagit,WA,Truck,1,0,1,32715,32716,0.0,Washington,Washington
14513,November,2020,King,WA,Truck,6,1,7,184180,184187,0.0,Washington,Washington
14514,November,2020,Asotin,WA,Truck,0,0,0,6665,6665,0.0,Washington,Washington
14516,November,2020,Pacific,WA,Passenger,36,34,70,15737,15807,0.44,Washington,Washington
14521,November,2020,Spokane,WA,Passenger,859,542,1401,320275,321676,0.44,Washington,Washington
14523,November,2020,Stevens,WA,Passenger,36,39,75,30275,30350,0.25,Washington,Washington
14525,November,2020,Garfield,WA,Truck,0,0,0,997,997,0.0,Washington,Washington
14529,November,2020,Thurston,WA,Passenger,1290,763,2053,197232,199285,1.03,Washington,Washington
14532,November,2020,Jefferson,WA,Passenger,276,153,429,24728,25157,1.71,Washington,Washington
14534,November,2020,Columbia,WA,Truck,0,0,0,1530,1530,0.0,Washington,Washington
14535,November,2020,Kittitas,WA,Truck,0,0,0,14645,14645,0.0,Washington,Washington
14540,November,2020,Okanogan,WA,Passenger,51,37,88,25984,26072,0.34,Washington,Washington
14545,November,2020,Asotin,WA,Passenger,17,14,31,12411,12442,0.25,Washington,Washington
14552,November,2020,Clark,WA,Passenger,2284,1140,3424,318828,322252,1.06,Washington,Washington
14553,November,2020,Snohomish,WA,Passenger,4956,1823,6779,538061,544840,1.24,Washington,Washington
14555,November,2020,San Juan,WA,Passenger,355,106,461,14017,14478,3.18,Washington,Washington
14559,November,2020,Benton,WA,Passenger,426,348,774,134791,135565,0.57,Washington,Washington
14567,November,2020,Klickitat,WA,Truck,0,0,0,8086,8086,0.0,Washington,Washington
14573,November,2020,Island,WA,Passenger,480,287,767,62942,63709,1.2,Washington,Washington
14575,November,2020,Stevens,WA,Truck,0,0,0,18671,18671,0.0,Washington,Washington
14581,November,2020,Douglas,WA,Passenger,82,43,125,28127,28252,0.44,Washington,Washington
14582,November,2020,Whatcom,WA,Truck,3,0,3,43487,43490,0.01,Washington,Washington
14587,November,2020,Klickitat,WA,Passenger,62,42,104,14976,15080,0.69,Washington,Washington
14591,November,2020,Wahkiakum,WA,Truck,0,0,0,1766,1766,0.0,Washington,Washington
14593,November,2020,Skagit,WA,Passenger,481,235,716,91415,92131,0.78,Washington,Washington
14599,November,2020,Snohomish,WA,Truck,0,0,0,125469,125469,0.0,Washington,Washington
14600,November,2020,Grant,WA,Passenger,78,79,157,65766,65923,0.24,Washington,Washington
14602,November,2020,Chelan,WA,Truck,0,0,0,22778,22778,0.0,Washington,Washington
14603,November,2020,Clark,WA,Truck,0,0,0,83228,83228,0.0,Washington,Washington
14608,November,2020,Clallam,WA,Truck,1,0,1,21782,21783,0.0,Washington,Washington
14610,November,2020,Whitman,WA,Truck,0,0,0,8487,8487,0.0,Washington,Washington
14613,November,2020,Lewis,WA,Passenger,117,117,234,58633,58867,0.4,Washington,Washington
14614,November,2020,Cowlitz,WA,Passenger,170,124,294,72016,72310,0.41,Washington,Washington
14615,November,2020,Jefferson,WA,Truck,0,0,0,9582,9582,0.0,Washington,Washington
14622,November,2020,Grays Harbor,WA,Passenger,122,117,239,48546,48785,0.49,Washington,Washington
14624,November,2020,Franklin,WA,Truck,0,0,0,20378,20378,0.0,Washington,Washington
14629,November,2020,Walla Walla,WA,Truck,0,0,0,13819,13819,0.0,Washington,Washington
14634,November,2020,Ferry,WA,Passenger,8,3,11,4347,4358,0.25,Washington,Washington
14637,November,2020,Pierce,WA,Truck,0,0,0,144543,144543,0.0,Washington,Washington
14643,November,2020,Pacific,WA,Truck,0,0,0,7762,7762,0.0,Washington,Washington
14644,November,2020,Okanogan,WA,Truck,0,0,0,16579,16579,0.0,Washington,Washington
14646,November,2020,Whatcom,WA,Passenger,1203,534,1737,149736,151473,1.15,Washington,Washington
14650,November,2020,Kittitas,WA,Passenger,125,52,177,29743,29920,0.59,Washington,Washington
14651,November,2020,Benton,WA,Truck,0,0,0,43111,43111,0.0,Washington,Washington
14653,November,2020,Kitsap,WA,Passenger,1521,737,2258,179773,182031,1.24,Washington,Washington
14656,November,2020,Yakima,WA,Truck,0,0,0,60772,60772,0.0,Washington,Washington
14661,November,2020,Island,WA,Truck,0,0,0,21304,21304,0.0,Washington,Washington
14664,November,2020,Garfield,WA,Passenger,0,1,1,1363,1364,0.07,Washington,Washington
14667,November,2020,Lincoln,WA,Truck,0,0,0,4660,4660,0.0,Washington,Washington
14668,November,2020,Spokane,WA,Truck,0,0,0,100377,100377,0.0,Washington,Washington
14670,November,2020,Skamania,WA,Truck,0,0,0,4008,4008,0.0,Washington,Washington
14672,November,2020,Pend Oreille,WA,Passenger,9,4,13,9146,9159,0.14,Washington,Washington
14684,November,2020,Lincoln,WA,Passenger,5,11,16,7617,7633,0.21,Washington,Washington
14686,November,2020,Grays Harbor,WA,Truck,0,0,0,21133,21133,0.0,Washington,Washington
14687,November,2020,Columbia,WA,Passenger,4,3,7,2439,2446,0.29,Washington,Washington
